star_sInd,star_Name,star_L,star_dist,star_Spec,h_star_char_comp_mean,h_star_char_comp_std,h_star_char_comp_sem,h_star_char_comp_nEns,h_star_char_earth_cume_mean,h_star_char_earth_cume_std,h_star_char_earth_cume_sem,h_star_char_earth_cume_nEns,h_star_char_earth_frac_mean,h_star_char_earth_frac_std,h_star_char_earth_frac_sem,h_star_char_earth_frac_nEns,h_star_char_earth_uniq_mean,h_star_char_earth_uniq_std,h_star_char_earth_uniq_sem,h_star_char_earth_uniq_nEns,h_star_char_earth_value_mean,h_star_char_earth_value_std,h_star_char_earth_value_sem,h_star_char_earth_value_nEns,h_star_char_plan_cume_mean,h_star_char_plan_cume_std,h_star_char_plan_cume_sem,h_star_char_plan_cume_nEns,h_star_char_plan_frac_mean,h_star_char_plan_frac_std,h_star_char_plan_frac_sem,h_star_char_plan_frac_nEns,h_star_char_plan_uniq_mean,h_star_char_plan_uniq_std,h_star_char_plan_uniq_sem,h_star_char_plan_uniq_nEns,h_star_char_plan_value_mean,h_star_char_plan_value_std,h_star_char_plan_value_sem,h_star_char_plan_value_nEns,h_star_char_tInt_mean,h_star_char_tInt_std,h_star_char_tInt_sem,h_star_char_tInt_nEns,h_star_char_tIntAvg_mean,h_star_char_tIntAvg_std,h_star_char_tIntAvg_sem,h_star_char_tIntAvg_nEns,h_star_char_tobs1_mean,h_star_char_tobs1_std,h_star_char_tobs1_sem,h_star_char_tobs1_nEns,h_star_char_visit_mean,h_star_char_visit_std,h_star_char_visit_sem,h_star_char_visit_nEns,h_star_det_comp_mean,h_star_det_comp_std,h_star_det_comp_sem,h_star_det_comp_nEns,h_star_det_earth_cume_mean,h_star_det_earth_cume_std,h_star_det_earth_cume_sem,h_star_det_earth_cume_nEns,h_star_det_earth_frac_mean,h_star_det_earth_frac_std,h_star_det_earth_frac_sem,h_star_det_earth_frac_nEns,h_star_det_earth_uniq_mean,h_star_det_earth_uniq_std,h_star_det_earth_uniq_sem,h_star_det_earth_uniq_nEns,h_star_det_earth_value_mean,h_star_det_earth_value_std,h_star_det_earth_value_sem,h_star_det_earth_value_nEns,h_star_det_plan_cume_mean,h_star_det_plan_cume_std,h_star_det_plan_cume_sem,h_star_det_plan_cume_nEns,h_star_det_plan_frac_mean,h_star_det_plan_frac_std,h_star_det_plan_frac_sem,h_star_det_plan_frac_nEns,h_star_det_plan_uniq_mean,h_star_det_plan_uniq_std,h_star_det_plan_uniq_sem,h_star_det_plan_uniq_nEns,h_star_det_plan_value_mean,h_star_det_plan_value_std,h_star_det_plan_value_sem,h_star_det_plan_value_nEns,h_star_det_tInt_mean,h_star_det_tInt_std,h_star_det_tInt_sem,h_star_det_tInt_nEns,h_star_det_tIntAvg_mean,h_star_det_tIntAvg_std,h_star_det_tIntAvg_sem,h_star_det_tIntAvg_nEns,h_star_det_tobs1_mean,h_star_det_tobs1_std,h_star_det_tobs1_sem,h_star_det_tobs1_nEns,h_star_det_visit_mean,h_star_det_visit_std,h_star_det_visit_sem,h_star_det_visit_nEns,h_star_earth_per_star_mean,h_star_earth_per_star_std,h_star_earth_per_star_sem,h_star_earth_per_star_nEns,h_star_plan_per_star_mean,h_star_plan_per_star_std,h_star_plan_per_star_sem,h_star_plan_per_star_nEns,h_star_promo_allplan_mean,h_star_promo_allplan_std,h_star_promo_allplan_sem,h_star_promo_allplan_nEns,h_star_promo_earth_mean,h_star_promo_earth_std,h_star_promo_earth_sem,h_star_promo_earth_nEns,h_star_promo_hzone_mean,h_star_promo_hzone_std,h_star_promo_hzone_sem,h_star_promo_hzone_nEns
193,HIP 24813,1.89,12.63,G0V,0.40080135155340424,0.015035958601701585,0.0047547875985377505,10,0.11,0.34509550720186033,0.034509550720186036,100,0.5,0.5,0.11470786693528087,19,0.11,0.34509550720186033,0.034509550720186036,100,0.04209405132385978,0.015418203087756306,0.004875663918435089,10,0.11,0.34509550720186033,0.034509550720186036,100,0.5,0.5,0.11470786693528087,19,0.11,0.34509550720186033,0.034509550720186036,100,0.04209405132385978,0.015418203087756306,0.004875663918435089,10,2.8409112989931398,9.03386705007821,0.903386705007821,100,28.409112989931394,9.52053526797155,3.0106575990751603,10,1454.7579661846382,224.86433822232883,71.1083473329017,10,0.1,0.3015113445777634,0.03015113445777634,100,0.44223942052726156,0.008649786612918766,0.0008649786612918766,100,0.48,1.1053588475324125,0.11053588475324125,100,0.8947368421052632,0.3153017676423057,0.0723351864143449,19,0.19,0.44255913261233903,0.0442559132612339,100,0.03995778386232249,0.09785046172571732,0.009785046172571732,100,0.48,1.1053588475324125,0.11053588475324125,100,0.8947368421052632,0.3153017676423057,0.0723351864143449,19,0.19,0.44255913261233903,0.0442559132612339,100,0.03995778386232249,0.09785046172571732,0.009785046172571732,100,6.970566843963562,3.192584809076245,0.31925848090762454,100,2.1071721968159953,0.5645131260771714,0.056451312607717144,100,410.3260031699104,238.19099355440576,23.819099355440578,100,3.23,0.7086051171994261,0.0708605117199426,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100
194,HIP 24819 A,0.25,15.45,K3V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.23,0.5290548080293671,0.05290548080293671,100,0.23,0.5290548080293671,0.05290548080293671,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
195,HIP 25110,3.45,20.89,F6V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.21,0.4093601807403326,0.040936018074033256,100,0.21,0.4093601807403326,0.040936018074033256,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
196,HIP 25220,0.18,14.08,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.26,0.5049252369900862,0.05049252369900862,100,0.26,0.5049252369900862,0.05049252369900862,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
197,HIP 25278,1.8,14.39,F8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,36,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,36,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,36,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,36,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.38,0.5276209229966514,0.05276209229966514,100,0.38,0.5276209229966514,0.05276209229966514,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
198,HIP 25283,0.13,18.0,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.3,0.5025189076296058,0.050251890762960584,100,0.3,0.5025189076296058,0.050251890762960584,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
199,HIP 25421,0.3,17.77,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.25,0.5,0.05,100,0.25,0.5,0.05,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
200,HIP 25486,1.95,27.04,F8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.22,0.43992653197477655,0.04399265319747765,100,0.22,0.43992653197477655,0.04399265319747765,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
201,HIP 25544,0.57,19.2,G7V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.28,0.5140451577852122,0.05140451577852122,100,0.28,0.5140451577852122,0.05140451577852122,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
202,HIP 25623,0.21,13.02,K4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.25,0.4578165130223675,0.04578165130223675,100,0.25,0.4578165130223675,0.04578165130223675,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
203,HIP 25662,1.46,28.17,G0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
204,HIP 25878,0.07,5.68,M1V,0.36614732440283415,0.14273194727761165,0.03364224260398666,18,0.2,0.4494665749754944,0.04494665749754944,100,0.782608695652174,0.42174116783664983,0.08793911249520547,23,0.2,0.4494665749754944,0.04494665749754944,100,0.2101332423442998,0.15488592922735855,0.03650696362234831,18,0.2,0.4494665749754944,0.04494665749754944,100,0.782608695652174,0.42174116783664983,0.08793911249520547,23,0.2,0.4494665749754944,0.04494665749754944,100,0.2101332423442998,0.15488592922735855,0.03650696362234831,18,1.5095806551198458,4.084188809468101,0.40841888094681006,100,8.386559195110255,6.006094198898315,1.4156499788287278,18,1113.1339402765334,346.3809761636015,81.64277903976617,18,0.18,0.38612291966536944,0.03861229196653694,100,0.6503631655613632,0.020956355871853315,0.0021061930121242015,99,0.56,1.2087225078611301,0.12087225078611301,100,0.782608695652174,0.42174116783664983,0.08793911249520547,23,0.2,0.4494665749754944,0.04494665749754944,100,0.037662585233672975,0.08562947167397572,0.008606085713301315,99,0.56,1.2087225078611301,0.12087225078611301,100,0.782608695652174,0.42174116783664983,0.08793911249520547,23,0.2,0.4494665749754944,0.04494665749754944,100,0.037662585233672975,0.08562947167397572,0.008606085713301315,99,15.531201555714338,4.272725527753197,0.4272725527753197,100,5.126162434568252,0.7857079679997229,0.07896662195901964,99,1116.9153438084406,333.41072325054625,33.509038487972276,99,3.08,0.9606395176278574,0.09606395176278573,100,0.25,0.4793724854411023,0.04793724854411023,100,0.25,0.4793724854411023,0.04793724854411023,100,0.18,0.38612291966536944,0.03861229196653694,100,0.18,0.38612291966536944,0.03861229196653694,100,0.18,0.38612291966536944,0.03861229196653694,100
205,HIP 26335,0.08,11.24,K7V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.27,0.4893822120745193,0.048938221207451935,100,0.27,0.4893822120745193,0.048938221207451935,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
206,HIP 26373,0.44,25.11,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.28,0.4731156136066359,0.04731156136066359,100,0.28,0.4731156136066359,0.04731156136066359,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
207,HIP 26394,1.64,18.32,G1V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.34,0.6066966359563967,0.06066966359563967,100,0.34,0.6066966359563967,0.06066966359563967,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
208,HIP 26501 A,0.74,25.5,G6V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.19,0.41911402464790587,0.04191140246479059,100,0.19,0.41911402464790587,0.04191140246479059,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
209,HIP 26505,0.34,20.16,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.24,0.4948216697442475,0.04948216697442475,100,0.24,0.4948216697442475,0.04948216697442475,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
210,HIP 26653,0.56,27.95,G5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.29,0.5182526976156114,0.05182526976156114,100,0.29,0.5182526976156114,0.05182526976156114,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
211,HIP 26779,0.5,12.28,K1V,0.5156235584410361,0.07545196512457654,0.026676298096719477,8,0.08,0.2726599243442909,0.027265992434429093,100,0.34782608695652173,0.48698475355767396,0.10154334054280735,23,0.08,0.2726599243442909,0.027265992434429093,100,0.03608658000483601,0.01968843540486444,0.0069609130928664775,8,0.08,0.2726599243442909,0.027265992434429093,100,0.34782608695652173,0.48698475355767396,0.10154334054280735,23,0.08,0.2726599243442909,0.027265992434429093,100,0.03608658000483601,0.01968843540486444,0.0069609130928664775,8,2.8668311729669242,10.92061688752615,1.092061688752615,100,35.835389662086556,18.342761619345165,6.485145563363651,8,1127.6397639576542,325.51423661341136,115.08666204105275,8,0.08,0.2726599243442909,0.027265992434429093,100,0.6694887028306767,0.012917296660675405,0.0013252866741314817,95,0.42,1.0267138910823281,0.10267138910823281,100,0.6956521739130435,0.47047196889696485,0.09810018692482894,23,0.17,0.4033946860424327,0.04033946860424327,100,0.026811819279891486,0.0648789053081905,0.006656435235318605,95,0.42,1.0267138910823281,0.10267138910823281,100,0.6956521739130435,0.47047196889696485,0.09810018692482894,23,0.17,0.4033946860424327,0.04033946860424327,100,0.026811819279891486,0.0648789053081905,0.006656435235318605,95,12.88393629374418,5.499765236672872,0.5499765236672872,100,4.3277773352455275,0.6775234606368523,0.06951244036432286,95,610.0069107126741,307.4046506491052,31.539051689628145,95,2.98,1.0728984626287386,0.10728984626287386,100,0.25,0.4793724854411023,0.04793724854411023,100,0.25,0.4793724854411023,0.04793724854411023,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100
212,HIP 26801,0.06,12.44,M1V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.28,0.4940044575106624,0.04940044575106624,100,0.28,0.4940044575106624,0.04940044575106624,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
213,HIP 26834,0.92,29.04,G8IV,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.26,0.4408440022768079,0.044084400227680794,100,0.26,0.4408440022768079,0.044084400227680794,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
214,HIP 27072,2.51,8.93,F7V,0.29329730736754855,0.01800553539498424,0.004366983781136319,17,0.18,0.4114522199392412,0.04114522199392412,100,0.9444444444444444,0.23570226039551584,0.05555555555555556,18,0.18,0.4114522199392412,0.04114522199392412,100,0.09213414054749101,0.061235519977970714,0.014851795112281982,17,0.18,0.4114522199392412,0.04114522199392412,100,0.9444444444444444,0.23570226039551584,0.05555555555555556,18,0.18,0.4114522199392412,0.04114522199392412,100,0.09213414054749101,0.061235519977970714,0.014851795112281982,17,2.9768293007252504,8.142697198946728,0.8142697198946728,100,17.510760592501473,11.825673863703955,2.8681472020092653,17,886.8077626959348,296.62221447670834,71.94145418776966,17,0.17,0.37752516806863706,0.03775251680686371,100,0.30459516508838974,0.0050523533200331995,0.00050523533200332,100,0.52,1.1588918426800239,0.11588918426800239,100,0.9444444444444444,0.23570226039551584,0.05555555555555556,18,0.18,0.4114522199392412,0.04114522199392412,100,0.25728939949510293,0.6144209328678857,0.06144209328678857,100,0.52,1.1588918426800239,0.11588918426800239,100,0.9444444444444444,0.23570226039551584,0.05555555555555556,18,0.18,0.4114522199392412,0.04114522199392412,100,0.25728939949510293,0.6144209328678857,0.06144209328678857,100,1.2129894713908649,0.565888128815108,0.0565888128815108,100,0.36126937039515816,0.0913175346564717,0.00913175346564717,100,24.148507458096446,6.434230470651433,0.6434230470651433,100,3.28,0.805034662657956,0.0805034662657956,100,0.19,0.4191140246479059,0.041911402464790595,100,0.19,0.4191140246479059,0.041911402464790595,100,0.17,0.37752516806863706,0.03775251680686371,100,0.17,0.37752516806863706,0.03775251680686371,100,0.17,0.37752516806863706,0.03775251680686371,100
215,HIP 27075,1.67,25.54,F8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.25,0.4578165130223675,0.04578165130223675,100,0.25,0.4578165130223675,0.04578165130223675,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
